pitches,player_id,player_name,game_date,game_pk,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
2,650644,"Civale, Aaron",2024-06-07,745083,105,1.9,1,1,1,2,1.254,0.562,0.486,1,1,100.7,17,3190,79,77.3,0,1,1,-1.7000000000000000,5.5,98,152,126,148,306,337,296,-0.8,0.8,67.82144,7.65242
7,667755,"Soriano, José",2024-07-07,746855,73,9.6,1,1,1,2,1.254,0.795,0.826,1,1,90.7,12,2530,85.5,85.79,0,1,6,0.29999999999999700,6.47,99,144,111,147,305,328,292,-0.8,0.8,78.69354,8.75418
12,621107,"Eflin, Zach",2024-05-01,745996,88,13.6,1,1,1,2,1.254,0.884,0.951,1,1,77.6,21,2631,79.8,80.02,1,2,10,0.20000000000000300,6.44,102,154,118,147,309,323,296,-0.5,0.5,73.41985,8.664735
2,687765,"Spence, Mitch",2024-05-17,746310,77,2.6,1,1,1,2,1.254,0.781,0.583,1,1,104.1,20,2849,80.8,80.6,0,1,1,-0.20000000000000300,6.4,107,153,124,150,309,327,306,-0.5,0.5,72.09085,6.59218
1,681869,"Dubin, Shawn",2024-05-05,746395,16,6.3,1,1,1,2,1.254,0.104,0.115,1,1,92.4,-13,2618,81,80.2,0,1,0,-0.7999999999999970,6.2,111,153,121,150,296,322,290,-0.3,0.3,74.48893,7.75885
3,628317,"Maeda, Kenta",2024-07-04,745890,88,3.4,1,1,1,2,1.254,0.881,0.934,1,1,99,13,2683,76.2,75.6,0,1,2,-0.6000000000000090,5.87,113,150,123,148,305,323,291,-1,1,71.71535,6.95407
2,684320,"Rodríguez, Yariel",2024-07-12,747175,82,2.4,1,1,1,2,1.254,0.885,0.906,1,1,100,13,2847,77.7,77.25,0,1,1,-0.4000000000000060,6.15,114,150,115,149,309,319,300,-0.5,0.5,67.83618,6.9849
2,594902,"Lively, Ben",2024-08-30,746593,94,2.1,1,1,1,2,1.254,0.828,0.903,1,1,85.1,18,2058,78.3,79.3,0,1,1,1,7,115,153,130,150,300,323,314,-0.5,0.5,73.45037,7.96728
10,434378,"Verlander, Justin",2024-06-03,746382,104,9.6,1,1,1,2,1.254,0.624,0.66,1,1,106.2,7,2724,78.4,77.56,0,3,7,-0.8000000000000110,5.83,108,153,120,151,293,322,285,-0.2,0.2,66.51316,6.66492
4,661395,"Duran, Jhoan",2024-08-27,745864,19,21.1,1,1,1,2,1.254,1.06,0.617,1,1,101,26,2458,84.1,84.13,1,2,2,0,6.35,120,150,117,146,296,328,290,-1,1,65.736415,7.90424
3,607259,"Martinez, Nick",2024-08-16,746674,80,3.8,1,1,1,2,1.254,0.924,0.534,1,1,99.4,28,2601,81.3,80.8,0,2,1,-0.5,5.83,108,150,128,148,294,320,285,-0.2,0.2,75.5206,7.24954
1,592791,"Taillon, Jameson",2024-07-29,746684,81,1.2,1,1,1,2,1.254,0.697,0.66,1,1,104.7,15,2789,79.7,80.4,0,1,0,0.7000000000000030,6.7,115,153,125,151,298,329,289,-0.3,0.3,79.67964,7.23209
1,665152,"Kremer, Dean",2024-08-31,746507,66,1.5,1,1,1,2,1.254,0.474,0.514,1,1,103.6,3,2809,75.9,75.5,0,1,0,-0.4000000000000060,5.7,109,153,104,148,315,343,318,-0.6,0.6,72.58572,7.65207
2,548389,"Stripling, Ross",2024-09-08,745616,34,5.9,1,1,1,2,1.254,0.581,0.637,1,1,98.7,9,2380,78.1,77.45,0,1,1,-0.6999999999999890,5.9,118,152,126,145,295,318,293,-1,1,67.32266,7.77601
3,668676,"Plesac, Zach",2024-06-17,746215,86,3.5,1,1,1,2,1.254,0.959,0.603,1,1,100.8,24,2029,75.7,75.77,0,1,2,0.09999999999999430,6.43,112,153,120,148,314,326,295,-0.6,0.6,71.80607,6.9
1,672456,"Montero, Keider",2024-08-23,746758,88,1.1,1,1,1,2,1.254,0.686,0.629,1,1,108.2,16,3032,79.9,79.5,0,1,0,-0.4000000000000060,6.3,88,150,114,144,293,319,276,-1.5,1.5,,
1,640451,"Harvey, Hunter",2024-06-24,745397,24,4.2,1,1,1,2,1.254,0.536,0.34,1,1,96.8,27,1713,81.7,81.4,0,1,0,-0.29999999999999700,6.3,119,149,119,147,296,320,273,-1.1,1.1,68.96831,6.97932
4,665622,"Medina, Luis",2024-06-08,745652,84,4.8,1,1,1,2,1.254,0.91,0.937,1,1,101.8,12,2730,81.4,80.78,0,1,3,-0.6000000000000090,6.25,107,151,125,148,297,318,294,-0.3,0.3,78.96141,8.15355
3,678368,"Bellozo, Valente",2024-08-24,746022,83,3.6,1,1,1,2,1.254,0.762,0.829,1,1,77,16,2560,73.1,72.33,0,1,2,-0.7999999999999970,5.87,101,143,119,144,298,319,286,-1.2,1.2,72.65069,8.316
3,544150,"Suárez, Albert",2024-05-12,747042,43,7,1,1,1,2,1.254,0.364,0.183,1,1,99.6,38,2085,78.9,79.35,0,2,1,0.3999999999999920,6.53,118,152,125,149,305,325,283,-0.5,0.5,69.37859,6.61113
4,621112,"Blackburn, Paul",2024-04-17,745671,98,4.1,1,1,1,2,1.254,0.62,0.657,1,1,103,7,2620,79.9,79.13,0,2,2,-0.8000000000000110,6.22,108,149,124,149,290,322,289,-0.7,0.7,69.615755,8.57457
1,663372,"Feltner, Ryan",2024-09-12,746427,92,1.1,1,1,1,2,1.254,0.541,0.471,1,1,98.6,17,2590,79.2,79.5,0,1,0,0.29999999999999700,6.5,127,152,127,143,283,334,295,-1.7,1.7,70.34297,7.09923
1,656427,"Flaherty, Jack",2024-09-02,747155,96,1,1,1,1,2,1.254,0.823,0.897,1,1,76,23,2261,75.8,76,0,1,0,0.20000000000000300,6.4,116,155,127,148,304,321,291,-0.7,0.7,68.05622,8.06458
2,665871,"Assad, Javier",2024-06-23,746862,90,2.2,1,1,1,2,1.254,0.456,0.463,1,1,87.4,7,2333,75.2,75.45,0,1,1,0.29999999999999700,6.45,115,153,115,151,310,323,286,-0.4,0.4,74.46488,8.00842
1,683232,"Mears, Nick",2024-04-22,746565,14,7.1,1,1,1,2,1.254,0.606,0.64,1,1,92.6,10,2294,81,82.1,0,1,0,1.0999999999999900,6.7,117,152,129,148,315,338,309,-0.2,0.2,70.46002,7.483
8,598264,"Barnes, Matt",2024-04-01,744875,21,38.1,1,1,1,2,1.254,0.119,0.13,1,1,94.1,-19,1822,81,81.36,0,1,7,0.4000000000000060,6.64,117,145,119,145,295,304,291,-1,1,,
4,623433,"Anderson, Nick",2024-04-06,746329,17,23.5,1,1,1,2,1.254,0.474,0.514,1,1,103.9,3,2036,81.4,81.63,0,3,1,0.29999999999999700,6.05,116,152,115,148,295,313,278,-0.6,0.6,72.608253333,7.13467
1,623167,"Flexen, Chris",2024-09-02,746992,95,1.1,1,1,1,2,1.254,0.909,0.94,1,1,97.2,12,2636,73.2,72.5,0,1,0,-0.7000000000000030,6.1,88,152,124,147,301,320,277,-1.5,1.5,71.44137,7.28237
2,623167,"Flexen, Chris",2024-07-13,746766,78,2.6,1,1,1,2,1.254,0.718,0.549,1,1,101.9,21,2519,73.4,73.15,0,1,1,-0.20000000000000300,6.25,113,154,117,146,293,317,289,-0.6,0.6,73.85153,8.1452
3,676534,"Faucher, Calvin",2024-05-18,746067,29,10.3,1,1,1,2,1.254,0.384,0.346,2,2,98.2,19.5,2904,85.9,84.8,0,3,0,-1.1000000000000100,5.7,112,146,123,149,309,317,280,-1.9,1.9,71.49625,8.072703333
2,607067,"Rea, Colin",2024-05-19,746392,96,2.1,1,1,1,2,1.254,0.416,0.346,1,1,99.3,19,2006,77,76.6,0,1,1,-0.4000000000000060,6.3,111,155,125,145,295,319,296,-0.5,0.5,66.13507,6.44951
1,663423,"Thornton, Trent",2024-08-09,745220,16,6.3,1,1,1,2,1.254,0.733,0.471,1,1,98.5,27,3151,82.4,82.4,0,1,0,0,6.2,115,152,124,149,295,313,279,-0.7,0.7,85.36777,8.48094
12,667755,"Soriano, José",2024-04-10,746247,72,16.7,1,1,1,2,1.254,0.71,0.563,1,1,105.8,18,2422,85.9,85.83,2,5,7,-0.10000000000000900,6.5,108,152,115,149,311,324,294,-0.3,0.3,60.398164,7.976286
2,663485,"Sands, Cole",2024-05-16,745907,18,11.1,1,1,1,2,1.254,1.767,0.96,1,1,109.2,22,2868,82.3,81.1,0,1,1,-1.2000000000000000,5.6,98,153,113,148,304,335,292,-1,1,76.80793,8.55891
2,656427,"Flaherty, Jack",2024-05-06,746639,101,2,1,1,1,2,1.254,0.287,0.305,1,1,99,-4,2460,78.2,78.5,0,2,0,0.29999999999999700,6.5,122,152,111,145,300,319,290,-0.4,0.4,74.318595,7.91322
